出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3550","聯穎","電子零組件業","375716","310693","233432","20.92837624278629","60.95308269645978","375716","233432","60.95308269645978","係因去年春節假期因素及需求增加所致。"
"1150217","11501","3557","嘉威","居家生活","565842","432791","634616","30.74255240982368","-10.837104642807619","565842","634616","-10.837104642807619","-"
"1150217","11501","3563","牧德","光電業","240058","228542","215365","5.038898758215121","11.465651336103823","240058","215365","11.465651336103823","-"
"1150217","11501","3576","聯合再生","光電業","119904","249288","219497","-51.90141523057668","-45.373285284081334","119904","219497","-45.373285284081334","太陽能需求減緩，導致本年營收較去年減少。"
"1150217","11501","3583","辛耘","半導體業","1017508","979704","889095","3.8587165102929046","14.443113503056479","1017508","889095","14.443113503056479","-"
"1150217","11501","3588","通嘉","半導體業","134612","119631","118577","12.522673888874957","13.52285856447709","134612","118577","13.52285856447709","-"
"1150217","11501","3591","艾笛森","光電業","201422","172995","205904","16.432266828521055","-2.1767425596394436","201422","205904","-2.1767425596394436","-"
"1150217","11501","3592","瑞鼎","半導體業","1767799","1778256","1925702","-0.588048065070496","-8.199762995520594","1767799","1925702","-8.199762995520594","-"
"1150217","11501","3593","力銘","電子零組件業","56948","70155","64204","-18.825457914617633","-11.301476543517538","56948","64204","-11.301476543517538","-"
"1150217","11501","3596","智易","通信網路業","4233376","4208498","3940736","0.5911372655992708","7.426023971156657","4233376","3940736","7.426023971156657","-"
"1150217","11501","3605","宏致","電子零組件業","1058355","910962","898260","16.179928471220535","17.822790728742234","1058355","898260","17.822790728742234","-"
"1150217","11501","3607","谷崧","電子零組件業","228239","243901","242531","-6.421457886601531","-5.892854934008436","228239","242531","-5.892854934008436","-"
"1150217","11501","3617","碩天","其他電子業","960792","930656","985484","3.238145995942647","-2.5055708667010324","960792","985484","-2.5055708667010324","-"
"1150217","11501","3622","洋華","光電業","132272","134485","169654","-1.64553667695282","-22.034257960319238","132272","169654","-22.034257960319238","-"
"1150217","11501","3645","達邁","電子零組件業","173437","203261","193370","-14.67276063780066","-10.308217407043491","173437","193370","-10.308217407043491","-"
"1150217","11501","3652","精聯","電腦及週邊設備業","208608","211911","174815","-1.5586732165862083","19.330721047964992","208608","174815","19.330721047964992","-"
