出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3434","哲固","光電業","24883","70366","51319","-64.63775118665265","-51.51308482238547","24883","51319","-51.51308482238547","客戶庫存調整及產品轉換期，導致訂單出貨時間遞延。"
"1150217","11501","3438","類比科","半導體業","70623","71357","81800","-1.0286306879493252","-13.663814180929096","70623","81800","-13.663814180929096","-"
"1150217","11501","3441","聯一光電","光電業","40761","40647","29944","0.28046350284153815","36.12409831685814","40761","29944","36.12409831685814","-"
"1150217","11501","3444","利機","電子通路業","103875","128371","93435","-19.08219146068816","11.173543104832236","103875","93435","11.173543104832236","-"
"1150217","11501","3455","由田","光電業","62153","113191","67467","-45.090157344665215","-7.876443298205048","62153","67467","-7.876443298205048","-"
"1150217","11501","3465","進泰電子","其他電子業","120646","118644","146235","1.6874009642291223","-17.49854685950696","120646","146235","-17.49854685950696","-"
"1150217","11501","3466","德晉","通信網路業","2749","2994","3598","-8.183032732130929","-23.5964424680378","2749","3598","-23.5964424680378","新產品未量產"
"1150217","11501","3467","台灣精材","半導體業","52696","52230","50369","0.8922075435573426","4.619905100359348","52696","50369","4.619905100359348","-"
"1150217","11501","3479","安勤","電腦及週邊設備業","720418","725337","595391","-0.6781675276457702","20.999141740469707","720418","595391","20.999141740469707","-"
"1150217","11501","3483","力致","電腦及週邊設備業","734807","647929","604699","13.408567914077006","21.516159279244714","734807","604699","21.516159279244714","-"
"1150217","11501","3484","崧騰","電子零組件業","388635","382512","378362","1.6007340946166395","2.715124668967814","388635","378362","2.715124668967814","-"
"1150217","11501","3489","森寶","建材營造","85470","72144","87184","18.471390552228875","-1.965957056340613","85470","87184","-1.965957056340613","-"
"1150217","11501","3490","單井","光電業","16251","24811","17914","-34.50082624642296","-9.2832421569722","16251","17914","-9.2832421569722","-"
"1150217","11501","3491","昇達科","通信網路業","369392","320502","173782","15.254194981622579","112.5605643852643","369392","173782","112.5605643852643","由於低軌衛星產業需求明顯增長，此為本月營收與去年同期比較增幅達到112.56%之主要因素。"
"1150217","11501","3492","長盛","電子零組件業","68735","72981","93994","-5.817952617804634","-26.87299189309956","68735","93994","-26.87299189309956","-"
"1150217","11501","3498","陽程","其他電子業","97333","222428","75940","-56.24067113852573","28.17092441401106","97333","75940","28.17092441401106","-"
"1150217","11501","3499","環天科","通信網路業","11993","43350","32923","-72.33448673587083","-63.572578440603834","11993","32923","-63.572578440603834","部分原材料延遲交貨/短缺"
"1150217","11501","3508","位速","其他電子業","102558","80628","78498","27.198987944634617","30.650462432163877","102558","78498","30.650462432163877","-"
"1150217","11501","3511","矽瑪","電子零組件業","180980","170948","150391","5.868451224933898","20.339647984254377","180980","150391","20.339647984254377","-"
"1150217","11501","3512","皇龍","建材營造","174938","128216","252919","36.440069882074","-30.832400887240578","174938","252919","-30.832400887240578","-"
"1150217","11501","3516","亞帝歐","光電業","110216","119827","83565","-8.020729885585052","31.892538742296416","110216","83565","31.892538742296416","-"
"1150217","11501","3520","華盈","電子零組件業","133359","111127","83879","20.00593915070145","58.989735213819905","133359","83879","58.989735213819905","係因各事業部訂單量增加"
"1150217","11501","3521","台鋼建設","建材營造","1201","9519","299","-87.38312847988234","301.67224080267556","1201","299","301.67224080267556","POS商品內外銷累計較去年同期增加，建設事業累計較去年同期相同。"
